,Yearmonth,Yearmonth_LE,continentExp,continentExp_LE,countriesAndTerritories,countriesAndTerritories_LE,cases,deaths,geoId,countryterritoryCode,popData2019,14_days_1000,case/population%,deaths/population%,kmeans_cluster,predict LR
44320,20209,12,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,1.28758509,0.0,0.0,3,359.20248174111447
44321,20209,12,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.43571435,0.0,0.0,3,357.899914837668
44322,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.54965994,0.0,0.0,3,357.899914837668
44323,20208,11,Oceania,4,Papua_New_Guinea,136,6,0,PG,PNG,8776119.0,2.14217697,0.0,0.0,3,357.899914837668
44324,20208,11,Oceania,4,Papua_New_Guinea,136,29,1,PG,PNG,8776119.0,2.07380962,0.0,0.0,3,434.80384563339106
44325,20208,11,Oceania,4,Papua_New_Guinea,136,5,0,PG,PNG,8776119.0,1.74336743,0.0,0.0,3,357.899914837668
44326,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.70918375,0.0,0.0,3,357.899914837668
44327,20208,11,Oceania,4,Papua_New_Guinea,136,18,0,PG,PNG,8776119.0,2.33588446,0.0,0.0,3,357.899914837668
44328,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,2.13078241,0.0,0.0,3,357.899914837668
44329,20208,11,Oceania,4,Papua_New_Guinea,136,40,0,PG,PNG,8776119.0,2.13078241,0.0,0.0,3,357.899914837668
44330,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.97125859,0.0,0.0,3,357.899914837668
44331,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.97125859,0.0,0.0,3,357.899914837668
44332,20208,11,Oceania,4,Papua_New_Guinea,136,2,1,PG,PNG,8776119.0,2.25612255,0.0,0.0,3,434.80384563339106
44333,20208,11,Oceania,4,Papua_New_Guinea,136,12,0,PG,PNG,8776119.0,2.34727902,0.0,0.0,3,358.77966093039976
44334,20208,11,Oceania,4,Papua_New_Guinea,136,14,0,PG,PNG,8776119.0,2.65493209,0.0,0.0,3,358.77966093039976
44335,20208,11,Oceania,4,Papua_New_Guinea,136,10,0,PG,PNG,8776119.0,2.52959195,0.0,0.0,3,358.77966093039976
44336,20208,11,Oceania,4,Papua_New_Guinea,136,52,0,PG,PNG,8776119.0,2.42704093,0.001,0.0,3,358.77966093039976
44337,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,2.0510205000000004,0.0,0.0,3,357.899914837668
44338,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,2.26751711,0.0,0.0,3,357.899914837668
44339,20208,11,Oceania,4,Papua_New_Guinea,136,2,0,PG,PNG,8776119.0,2.26751711,0.0,0.0,3,357.899914837668
44340,20208,11,Oceania,4,Papua_New_Guinea,136,55,0,PG,PNG,8776119.0,2.34727902,0.001,0.0,3,358.77966093039976
44341,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.72057831,0.0,0.0,3,357.899914837668
44342,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.73197287,0.0,0.0,3,357.899914837668
44343,20208,11,Oceania,4,Papua_New_Guinea,136,26,0,PG,PNG,8776119.0,1.73197287,0.0,0.0,3,357.899914837668
44344,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,1.69778919,0.0,0.0,3,357.899914837668
44345,20208,11,Oceania,4,Papua_New_Guinea,136,25,0,PG,PNG,8776119.0,1.7775511000000002,0.0,0.0,3,357.899914837668
44346,20208,11,Oceania,4,Papua_New_Guinea,136,10,1,PG,PNG,8776119.0,1.5040817,0.0,0.0,3,434.80384563339106
44347,20208,11,Oceania,4,Papua_New_Guinea,136,39,0,PG,PNG,8776119.0,1.40153068,0.0,0.0,3,357.899914837668
44348,20208,11,Oceania,4,Papua_New_Guinea,136,3,0,PG,PNG,8776119.0,0.99132658,0.0,0.0,3,359.12170337589146
44349,20208,11,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,1.04829937,0.0,0.0,3,356.224832180087
44350,20208,11,Oceania,4,Papua_New_Guinea,136,19,0,PG,PNG,8776119.0,1.05969393,0.0,0.0,3,356.224832180087
44351,20208,11,Oceania,4,Papua_New_Guinea,136,19,0,PG,PNG,8776119.0,0.86598643,0.0,0.0,3,359.12170337589146
44352,20208,11,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.64948983,0.0,0.0,3,343.530555091741
44353,20207,10,Oceania,4,Papua_New_Guinea,136,9,0,PG,PNG,8776119.0,0.69506806,0.0,0.0,3,343.530555091741
44354,20207,10,Oceania,4,Papua_New_Guinea,136,0,1,PG,PNG,8776119.0,0.59251703,0.0,0.0,3,428.1226848812333
44355,20207,10,Oceania,4,Papua_New_Guinea,136,1,1,PG,PNG,8776119.0,0.59251703,0.0,0.0,3,428.1226848812333
44356,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.58112248,0.0,0.0,3,351.90839942631266
44357,20207,10,Oceania,4,Papua_New_Guinea,136,23,0,PG,PNG,8776119.0,0.58112248,0.0,0.0,3,351.90839942631266
44358,20207,10,Oceania,4,Papua_New_Guinea,136,7,0,PG,PNG,8776119.0,0.31904763,0.0,0.0,3,396.28907443003084
44359,20207,10,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.23928573,0.0,0.0,3,369.2273682180286
44360,20207,10,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.22789117,0.0,0.0,3,369.2273682180286
44361,20207,10,Oceania,4,Papua_New_Guinea,136,3,0,PG,PNG,8776119.0,0.21649661,0.0,0.0,3,367.4272743649395
44362,20207,10,Oceania,4,Papua_New_Guinea,136,8,0,PG,PNG,8776119.0,0.18231293,0.0,0.0,3,354.31634497756806
44363,20207,10,Oceania,4,Papua_New_Guinea,136,2,0,PG,PNG,8776119.0,0.09115647,0.0,0.0,3,340.5567483415333
44364,20207,10,Oceania,4,Papua_New_Guinea,136,2,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44365,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.04557823,0.0,0.0,3,348.11756989187376
44366,20207,10,Oceania,4,Papua_New_Guinea,136,4,0,PG,PNG,8776119.0,0.04557823,0.0,0.0,3,348.11756989187376
44367,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44368,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44369,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44370,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44371,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44372,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44373,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44374,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44375,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44376,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.02278912,0.0,0.0,3,348.11756989187376
44377,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.02278912,0.0,0.0,3,348.11756989187376
44378,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.02278912,0.0,0.0,3,348.11756989187376
44379,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44380,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44381,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44382,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44383,20207,10,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44384,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44385,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44386,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44387,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44388,20206,9,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.03418368,0.0,0.0,3,348.11756989187376
44389,20206,9,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.02278912,0.0,0.0,3,348.11756989187376
44390,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44391,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44392,20206,9,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44393,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44394,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44395,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44396,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44397,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44398,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44399,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44400,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44401,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44402,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44403,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44404,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44405,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44406,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44407,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44408,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44409,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44410,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44411,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44412,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44413,20206,9,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44414,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44415,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44416,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44417,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44418,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44419,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44420,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44421,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44422,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44423,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44424,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44425,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44426,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44427,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44428,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44429,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44430,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44431,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44432,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44433,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44434,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44435,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44436,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44437,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44438,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44439,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44440,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44441,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44442,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44443,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44444,20205,8,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44445,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44446,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44447,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44448,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44449,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44450,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44451,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44452,20204,7,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44453,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.05697279,0.0,0.0,3,344.70445003965824
44454,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44455,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44456,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44457,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44458,20204,7,Oceania,4,Papua_New_Guinea,136,5,0,PG,PNG,8776119.0,0.06836735,0.0,0.0,3,340.5567483415333
44459,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44460,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44461,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44462,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44463,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44464,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44465,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44466,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44467,20204,7,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44468,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44469,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44470,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44471,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44472,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.01139456,0.0,0.0,3,348.11756989187376
44473,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44474,20204,7,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44475,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44476,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44477,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44478,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44479,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44480,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44481,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44482,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44483,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44484,20203,6,Oceania,4,Papua_New_Guinea,136,0,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44485,20203,6,Oceania,4,Papua_New_Guinea,136,1,0,PG,PNG,8776119.0,0.0,0.0,0.0,3,348.11756989187376
44522,202011,3,America,1,Paraguay,137,460,7,PY,PRY,7044639.0,112.11362286,0.007,0.0,1,429.64849618821324
44599,20208,11,America,1,Paraguay,137,438,10,PY,PRY,7044639.0,88.98965582,0.006,0.0,1,429.64849618821324
44602,20208,11,America,1,Paraguay,137,527,4,PY,PRY,7044639.0,72.01220673,0.007,0.0,1,432.8837317251831
44604,20208,11,America,1,Paraguay,137,344,7,PY,PRY,7044639.0,62.61498992,0.005,0.0,1,429.64849618821324
44608,20208,11,America,1,Paraguay,137,371,4,PY,PRY,7044639.0,45.16909951,0.005,0.0,1,432.8837317251831
44609,20208,11,America,1,Paraguay,137,499,7,PY,PRY,7044639.0,44.74324376,0.007,0.0,1,429.64849618821324
44610,20208,11,America,1,Paraguay,137,285,4,PY,PRY,7044639.0,40.38531996,0.004,0.0,1,432.8837317251831
44611,20208,11,America,1,Paraguay,137,327,7,PY,PRY,7044639.0,38.1282845,0.005,0.0,1,429.64849618821324
44612,20208,11,America,1,Paraguay,137,202,3,PY,PRY,7044639.0,34.96275679,0.003,0.0,1,437.40584792608206
44613,20208,11,America,1,Paraguay,137,197,3,PY,PRY,7044639.0,33.74197031,0.003,0.0,1,437.40584792608206
44614,20208,11,America,1,Paraguay,137,133,3,PY,PRY,7044639.0,32.421817499999996,0.002,0.0,1,437.40584792608206
44615,20208,11,America,1,Paraguay,137,315,5,PY,PRY,7044639.0,32.10952328,0.004,0.0,1,429.64849618821324
44616,20208,11,America,1,Paraguay,137,208,2,PY,PRY,7044639.0,29.24209459,0.003,0.0,1,433.686931486072
44617,20208,11,America,1,Paraguay,137,128,4,PY,PRY,7044639.0,28.8872148,0.002,0.0,1,432.8837317251831
44618,20208,11,America,1,Paraguay,137,80,3,PY,PRY,7044639.0,28.049698499999998,0.001,0.0,0,582.001672850238
44619,20208,11,America,1,Paraguay,137,159,0,PY,PRY,7044639.0,27.29735335,0.002,0.0,0,407.69092996823605
44620,20208,11,America,1,Paraguay,137,147,3,PY,PRY,7044639.0,26.34627552,0.002,0.0,1,437.40584792608206
44621,20208,11,America,1,Paraguay,137,131,2,PY,PRY,7044639.0,26.7011553,0.002,0.0,1,433.686931486072
44622,20207,10,America,1,Paraguay,137,341,1,PY,PRY,7044639.0,26.47403224,0.005,0.0,1,435.19666728352723
44623,20207,10,America,1,Paraguay,137,192,1,PY,PRY,7044639.0,23.6775795,0.003,0.0,1,435.19666728352723
44624,20207,10,America,1,Paraguay,137,126,2,PY,PRY,7044639.0,22.71230648,0.002,0.0,0,581.5311984570689
44625,20207,10,America,1,Paraguay,137,104,2,PY,PRY,7044639.0,22.25806035,0.001,0.0,0,581.5311984570689
44626,20207,10,America,1,Paraguay,137,116,1,PY,PRY,7044639.0,21.23600656,0.002,0.0,0,580.2453386627452
44627,20207,10,America,1,Paraguay,137,104,2,PY,PRY,7044639.0,21.40634886,0.001,0.0,0,581.5311984570689
44628,20207,10,America,1,Paraguay,137,111,2,PY,PRY,7044639.0,21.12244503,0.002,0.0,0,581.5311984570689
44629,20207,10,America,1,Paraguay,137,113,0,PY,PRY,7044639.0,20.93790754,0.002,0.0,0,407.69092996823605
44630,20207,10,America,1,Paraguay,137,183,1,PY,PRY,7044639.0,20.52624698,0.003,0.0,1,435.19666728352723
44631,20207,10,America,1,Paraguay,137,69,2,PY,PRY,7044639.0,18.66667689,0.001,0.0,0,581.5311984570689
44632,20207,10,America,1,Paraguay,137,27,2,PY,PRY,7044639.0,18.34018748,0.0,0.0,0,581.5311984570689
44633,20207,10,America,1,Paraguay,137,92,2,PY,PRY,7044639.0,18.36857786,0.001,0.0,0,581.5311984570689
44634,20207,10,America,1,Paraguay,137,172,1,PY,PRY,7044639.0,17.65881829,0.002,0.0,0,580.2453386627452
44635,20207,10,America,1,Paraguay,137,115,1,PY,PRY,7044639.0,15.72827224,0.002,0.0,0,580.2453386627452
44636,20207,10,America,1,Paraguay,137,144,2,PY,PRY,7044639.0,14.74880402,0.002,0.0,0,581.5311984570689
44637,20207,10,America,1,Paraguay,137,124,0,PY,PRY,7044639.0,13.31508967,0.002,0.0,0,407.69092996823605
44638,20207,10,America,1,Paraguay,137,94,0,PY,PRY,7044639.0,12.10849839,0.001,0.0,0,407.69092996823605
44639,20207,10,America,1,Paraguay,137,32,3,PY,PRY,7044639.0,11.20000613,0.0,0.0,0,582.001672850238
44640,20207,10,America,1,Paraguay,137,128,1,PY,PRY,7044639.0,11.65425226,0.002,0.0,0,580.2453386627452
44641,20207,10,America,1,Paraguay,137,84,1,PY,PRY,7044639.0,12.46337818,0.001,0.0,0,580.2453386627452
44642,20207,10,America,1,Paraguay,137,98,0,PY,PRY,7044639.0,14.55007134,0.001,0.0,0,407.69092996823605
44643,20207,10,America,1,Paraguay,137,84,0,PY,PRY,7044639.0,15.17465977,0.001,0.0,0,407.69092996823605
44644,20207,10,America,1,Paraguay,137,52,0,PY,PRY,7044639.0,14.56426653,0.001,0.0,0,407.69092996823605
44645,20207,10,America,1,Paraguay,137,46,0,PY,PRY,7044639.0,15.33080687,0.001,0.0,0,407.69092996823605
